Message,spam
2-3-4 Ekim tarihlerindeki 75 TL ve uzeri alisverislerinize KARGO BEDAVA http://goo.gl/meHzYf SMS cikmak icin KLIKSA RET yaz 4933'e yolla Mersis:0564054884900014,1
24 farkli renk secenegi ile Onitsuka Tiger Unisex spor ayakkabi 219 TL yerine sadece 119 TL! Ustelik Kargo Ucretsiz. n11.com/tiger,1
24.9TL'YE BORNOZ OLUR MU!PUFUR PUFUR PIKE BORNOZUN FARKINI DENEMEYEN BILMEZ!26 TEMMUZA KADAR!VERITABANINDAN CIKMAK ICIN 5830A MC-0273065777400019 madamecoco.com,1
"24-29 Aralik tarihlerinde Internet Subesi'ne giris yaptiniz, tefalshop.com.tr'den alacaginiz Rowenta marka supergelerde %25 indirim kazandiniz. Keyifli alisverisler! Kodunuz: GRT25Y4YP7",1
"25 TL bonus! 15 Eylul'e kadar BONUS ile her 50 TL ve uzeri akaryakit isleminle %3, toplamda 25 TL bonus kazan! BENZIN yaz,3340a gonder! bonus.com.tr/d5 Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderin.",1
25. Ulusal Egitim Bilimleri Kongresi,0
25.Ulusal Egitim Bilimleri Kongresi,0
"2500 TL limitli Avans Hesap icin son firsat! 13 Agustos tarihine kadar subemize gelin, nakit sikintisi cekmeyin! Bilgi: 02522117030.Ucretsiz SMS almak istemiyorsaniz 'IZINSIZ' yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379",1
"2500 TL limitli Avans Hesap icin son firsat! 15 Haziran tarihine kadar subemize gelin, nakit sikintisi cekmeyin! Bilgi: 02522117030. Iletisim tercihlerinizi degistirmek icin Paramatikler ve 08502220333",1
"2500 TL limitli Avans Hesap icin son firsat! Bir imzaniz ile acilabilmesi icin subemize gelin, nakit sikintisi cekmeyin! Son gun 17 Nisan! Bilgi: 02522117030",1
26 ARALIK-1 OCAK TARIHLERI ARASINDA BAYAN URUNLERINDE ETIKETIN YARISI ERKEK URUNLERINDE 2.URUNDE %50 INDIRIM BASLAMISTIR MUTLU YILLAR,1
"27 Eylul'e kadar Prima Premium Care Firsat Paketlerinden 3 adet ve uzeri alin, her pakette 10 TL indirim kazanin! http://bbk.im/enyakinmagaza  (Size ozel firsatlardan haberdar olmak istemiyorsaniz EBEBEK RET yazarak 4933'e gonderebilirsiniz. ",1
28 Şubat'a kadar opet.paro.com.tr sayfasına gelip mesajın ulaştığı cep numaranızı kullanarak formu doldurun Opet'te geçerli 5TL değerinde yakıt puan kazanın.,1
28-29 Kasim tarihlerinde tum oto lastiklerinde sepette aninda %5 indirim! http://goo.gl/Cky37P cikmak icin KLIKSA RET yaz 4933e yolla Mersis: 0564054884900014,1
29 Eylül - 3 Ekim 2014 tarihleri arasında Kargo ve Aps Kurye gönderilerinize %10 indirim.  Mutlu Bayramlar! PTT Ailesi,1
2-9 Subat tarihlerinde Internet veya Cep Subesi'ne giris yaptiniz mizu.com'dan yapacaginiz parfum kategorisi disindaki alisverisler icin %15 indirim kazandiniz. Keyifli alisverisler. Kodunuz: ABuIIT0PTo,1
"2GB internet, her yone 500 DK ve 5000 SMS ayda sadece 23 TL! ESNEKSUPER2GB yazip 7000e gonder, STAR WARS Guc Uyaniyor'a ozel bol internetli teklifimizi kacirma! #GucBizimle olsun! Iletisim tercihlerini degistirmek icin IPTAL yazip 5203'e gonderebilirsin.",1
2'sini de alayım diyorum,0
"3 AL 2 ODE kampanyasinda SON 3 GUN! Secili urunlerde %50'ye varan indirimlere ek tum giyim, aksesuar ve secili Mudo Concept urunlerinde. Kacirmayin!",1
"3 Al 2 Öde firsatiyla yilbasi hediyeniz bizden! Tüm koleksiyonlarda 31 Aralik'a kadar sürecek, alisverisinize keyif katacak bu ayricaligi kacirmayin! SMS Reddi:4443235 MK:0008009314200018",1
3 çocukla nasıl gelsin,0
"3 firsat birarada! 66,56 TL'den baslayan taksitlerle iPad Mini 16 GB tablet 599 TL, 50 TL chip-para ve 50 TL hediye ceki ile birlikte. http://bit.ly/1NYWwDX",1
3 GUN BOYUNCA TUM MARKALARDA %50-%60-%70 NET SEVGILILER GUNUNE OZEL INDIRIM VE YENI SEZON GUNES GOZLUKLERINDE %60 NET INDIRIM MARKMALLDE BASLADI bit.ly/1QgNlzW,1
3 tane çift kişilik oda var. 1 tane genç odası var,0
3. Sunum kampus icin mobil uygulama gelistirme,0
"30 Haziran'a kadar 32-35 gunluk TL,$,EUR cinsinden vadeli hesap acilisinda size ozel faiz orani!Bilgi icin:Mugla Sb. DILEK DEMIR 02522141297 - Iletisim tercihlerinizi degistirmek icin:Internet Subesi veya 08507240724",1
"30 Kasim tarihine kadar Cep Subesi'ne giris yapin, arzum.com.tr'den yapacaginiz alisverislerde %30 indirim kazanin.Kampanya detaylari icin tiklayin.http://goo.gl/KuS7gK",1
30 TL bonus! 3-30 Kasim arasi Bonus Platinum  ile toplam 2450TL alisverisinize/nakit avans isleminize 30TL bonus! HRC yaz 3340a gonder. bonus.com.tr/mk Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz sms almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderin.,1
30 TL hediyen www.oxxo.com.tr 'de! Ask bazen kapina gelen tatli bir hediyedir! Askla kal. Mersis:0001000289100012 Iptal: http://strw.co/c.php?n=5383266223&i=2241053&m=1012,1
300.Mağaza Kampanyası!TÜM ÜRÜNLERDE %40+Gratis karta ek %10 İNDİRİM!Son gün 21Kasım.Detay: bit.ly/gratismobilapp & gratis.com CK:GRATİS 3525 MK:0411035618800018,1
"3000 TL limitli Avans Hesap icin son firsat! 13 Temmuz tarihine kadar subemize gelin, nakit sikintisi cekmeyin! Bilgi: 02522117030. Iletisim tercihlerinizi degistirmek icin Paramatikler ve 08502220333",1
"3000 TL limitli Avans Hesap icin son firsat! Bir imzaniz ile acilabilmesi icin subemize gelin, nakit sikintisi cekmeyin! Son gun 11 Mayis! Bilgi: 02522117030",1
300TL ve üzeri alisverise %20puan hediye.Kisa hazirlanmak icin firsati kacirmayin! SMS almak istemiyorsaniz RET268 yazip 4781'e gonderin. Mersis:142000836400019,1
30-31 Ocak tarihlerinde Kelebek isaretli urunlerde indirimli fiyatlar uzerinden ister %40 indirim ister HOPI'yle %40 Paracik firsati! Ustelik indirimsiz urunlerde Paraciklariniz %25 daha degerli! Bilgi icin 4440956. Cikmak icin RET YKM yazip 5956'ya gonder,1
30-31 Ocak tarihlerinde Kelebek isaretli urunlerde indirimli fiyatlar uzerinden ister %40 indirim ister HOPI'yle %40 Paracik firsati! Ustelik indirimsiz urunlerde Paraciklariniz %25 daha degerli! Bilgi icin 4442967. Cikmak icin RET BOYNER yazip 5956'ya gonderin.,1
31 Agustos'a kadar 750TL daha harcayin 1750Mil kazanin! HEDEF yazin 3340'a gonderin milesandsmiles.net/c1 Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.Mersis:0879001756600379,1
"31 Aralik a kadar 50TL ve uzeri pesin islemleri 1ay erteleme ve iphone6s cekilisi icin KAZAN yaz,bosluk birak,kart son 6 haneyi 3404e gonder Detay:parafcard.com",1
"31 Aralik tarihine kadar Internet Subesi'ne giris yapin, tefalshop.com.tr'den yapacaginiz tum Rowenta marka Elektrik supurgelerinde gecerli %25 indirim kazanin. Ayrintili bilgi icin tiklayin. http://goo.gl/H8Gc2S",1
"31 Aralika kadar FAIZSIZ, UCRETSIZ, 3 Taksitli Nakit Avans! 31 Marta kadar 1.500 TL harcayin, yararlanin!NAKIT bosluk kartin son 6 hanesini 3404e gonderin!",1
31 Aralik'a kadar Paraf ile yapacaginiz beyaz esya ve elektronik alisverislerinize +6 TAKSIT veya 4 AY ERTELEME firsati! Detay: http://url.parafcard.com.tr/0F SMS iptal icin RET yazip 3404'e gonderebilirsiniz. Mersis:0456000468500132,1
31 Aralik'a kadar Paraf'la yapacaginiz beyaz esya ve elektronik alisverislerinize +6 TAKSIT veya 4 AY ERTELEME firsati! Detay: http://url.parafcard.com.tr/0F SMS iptal icin RET yazip 3404'e gonderebilirsiniz. Mersis:0456000468500132,1
"31 Ekim'e kadar 58**6868 nolu kartınızla tek seferde her 100 TL benzin veya motorin alımınıza 30 Kasım'a kadar OPET'te benzin veya motorin alışverişlerinizde harcanabilir 3 TL, toplamda 9 TL puan hediye! ",1
"31 Mart'a kadar 32-35 gunluk TL,$,EUR cinsinden vadeli hesap acilisinda size ozel faiz orani!Bilgi icin: MuglaSb. Sb MELEK DEMIR 02522141297",1
31 Mayıs'a kadar Goodyear'dan tek seferde 15 jant ve üzeri 4 adet dört mevsim veya yaz lastiği alışverişine 50TL değerinde Yakıt Kart hediye! www.opet.com.tr,1
31/10/15'e kadar iPhone 6S/6Splus alimina aninda gecerli 100 TL indirim kodunuz: EFE4EA8F54. SMS iptal icin MESAJ RET yaz 4933e gonder.Mersis:0-6320-0360-720001,1
"3-12 Kasim tarihlerinde Cep Subesine giris yaptiniz, n11.com/yurtdisi-turu 'dan tum Yurtdisi Turlarda gecerli 300 TL indirim kazandiniz.Kodunuz: 9AP0FTQQ96SCKFBX",1
3-3 olmuş:),0
3-4-5-6 Kasim tarihlerindeki alisverislerinize 100 TL'ye varan hediye ceki! http://goo.gl/YjkLno cikmak icin KLIKSA RET yaz 4933e yolla Mersis: 0564054884900014,1
36 aya varan vadelerle ihtiyac krediniz Deniz'den! Basvuru icin IHTIYAC yazin bir bosluk birakin TC Kimlik numaranizi 3280'e mesaj atin.,1
374.38TL HARCAMAYI HERSEY DAHIL 78.50TL'LIK 5AYA BOLMEK ICIN BOL 3HD3L5NLK YAZ 3340'A YOLLA.FAIZ %2.02 (VERGILER HARIC) YILLIK MALIYET ORANI %19.16 TOPLAM TUTAR:392.54TL.SIZE OZEL INDIRIM VE KAMPANYALARIMIZ ILE ILGILI UCRETSIZ SMS ALMAK ISTEMIYORSANIZ SMSIPTAL YAZIP 3342'YE GONDEREBILIRSINIZ.,1
390 a veriyorsan cihazi adresi vereyim ver kargoya abicm,0
4 tane falan,0
"40.000TL icin 24Ay %0 Faiz, 48.000TL'ye kadar 48 Ay%0,54 Faiz, Yarisini Simdi Kalanini 1Yil Sonra Ode ve 3.000TL'ye Varan Takas Destegi.KUTAY RENAULT PLAZALARDA",1
40TL indiriminiz teknosa.com'da sizi bekliyor! 15 Subat'a kadar 400TL ve uzeri alisverisinizde gecerli indirim kodunuz:8084342804337 Ustelik kargo ucretsiz,1
40TL'ye varan hediye cekin OXXO.com.tr 'de! Yilbasi alisverisin icin acele et! Mersis:0001000289100012 Iptal: http://strw.co/c.php?n=5383266223&i=2241053&m=1012,1
"4-10 Eylul tarihleri arasinda Internet veya Cep Subesi'ne giris yaptiniz, Pegasus'un mobil site ve uygulamalarindan yapacaginiz yurtdisi ucak bileti aliminda gecerli %30 indirim kazandiniz. Detaylar: http://goo.gl/70OviC Kodunuzu 30 Eylul'e kadar kullanabilirsiniz.",1
"4-7 Eylul tarihleri arasinda Internet veya Cep Subesi'ne giris yaptiniz, Pegasus'un mobil site ve uygulamalarindan yapacaginiz yurtdisi ucak bileti aliminda gecerli %30 indirim kazandiniz. Detaylar: http://goo.gl/70OviC",1
480dk ucretsiz konusma bu firsatta! 3 gun icerisinde en az 30TL yukleyin 30 gun boyunca hafta sonlari Turkcell lilerle 480dk ucretsiz konusun. Turkcell in kampanya ve hizmetlerinden sizi haberdar etmemizi istemiyorsaniz IZINIPTAL yazip 2780 e gonderebilir,1
"48400TL Yeni EGEA 24000TL 20AY %0FAiZ,500LER VE TiCARi ARACLARDA 30000TL 24AY %0FAiZ KAMPANYASI YON'DE (FETHiYE:02526468800 BODRUM:02523630033)Izinli veri tabanindasiniz.SMS iptali icin YON RET Yaz 7889'a Gonder - linke tikla. http://izin.manisali.com.tr/oo/coqxh MERSiS:0983030514700011(Ronesans Mobil)",1
"4-9 Eylul tarihleri arasinda Internet veya Cep Subesi'ne giris yaptiniz, Pegasus'un mobil site ve uygulamalarindan yapacaginiz yurtdisi ucak bileti aliminda gecerli %30 indirim kazandiniz. Detaylar: http://goo.gl/70OviC Kodunuzu 30 Eylul'e kadar kullanabilirsiniz",1
"4X4'luk firsatlar! 1 urune %4, 2 urune %8, 3 urune %12, 4 ve uzeri urune %16 indirim! IPTAL icin TEKIN ACAR yaz 3525'e gonder. Mersis: 8191769792853252",1
5 dk,0
5 FILTRELI  TEZGAH ALTI SU ARITMA CIHAZINDA KAMPANYA 1.300 TL YERINE 899 TL K.KARTINA 9 TAKSIT  BILGI ICIN:05545420849  www.elitwater.com,1
5 Mayis'a kadar 501041 ile biten kartinizla 50TL ve uzeri ilk taksitli alisverisinize 20TL BONUS! KARAR yazin kart son 6haneyi 3340'a gonderin! bonus.com.tr/x,1
5 YILDIZ KAPALI HAVUZLU SiDE CROWN PALACE OTELDE 4 GECE 5 GUN HERSEY DAHiL KONAKLAMA KiSi BASI TOPLAM 289 TL 0-12 YAS COCUK UCRETSiZ REZERVASYON 02429010702,1
5*TELATiYE RESORT Hersey Dahil TATiL Bayrama Ozel 3 gece 4 gun 399 TL. 4 gece 5 gun 499 TL. 0-12 yas ucretsiz Rez. 02422120428 www.telatiyeresort.com,1
"5. Yılımıza Özel Her Şey 19,99-29,99-39,99TL ÜSTELİK KARGO BEDAVA! tozlu.com Sms iptali için Tozlu yaz 5306'ya gönder.Mersis:0859052472300016",1
50 TL hediye indirim kuponu seni bekliyor! Trendyol Guzellik Haftasina ozel firsatlari kacirma! Hemen alisverise basla: www.trendyol.com/s/kozmetik,1
500 TL ve uzeri alisverislerinizde 100 TL'ye varan hediye ceki! Axess ile chip-para kazanmak icin son gun firsati! http://bit.ly/1JJJji3,1
"50TL BONUS! BONUSA UYE GIYIM,ELEKTRONIK,RESTORAN,CICEKCIDE HER 100TL HARCAMAYA 10TL,TOPLAM 50TL BONUS! ILK HARCAMADAN ONCE SUBAT YAZ 3340'A GONDER. BONUS.COM.TR",1
"50TL bonus! Bonus'a uye market,akaryakit ve restoranda her 100TL harcamaya 10TL,toplam 50TL bonus! Ilk harcamadan once KAZAN yaz 3340'a gonder.Son gun 19 Temmuz! Bilgi: bonus.com.tr Iletisim tercihlerinizi degistirmek icin: Paramatikler ve 08502220333",1
"50TL bonus! Bonus'a uye market,akaryakit ve restoranda her 100TL harcamaya 10TL,toplam 50TL bonus! Ilk harcamadan once KAZAN yaz 3340'a gonder.Son gun 19 Temmuz. bonus.com.tr Iletisim tercihlerinizi degistirmek icin: Paramatikler ve 08502220333.",1
"50TL BONUS! BONUSA UYE MARKET,GIYIM,BEYAZ ESYA,RESTORANDA HER 100TL HARCAMAYA 10TL,TOPLAM 50TL BONUS! ILK HARCAMADAN ONCE KAZAN YAZ 3340'A GONDER. BONUS.COM.TR",1
"50TL bonus! Subat'ta giyim, elektronik,cicekcide Garanti Pos'larinda her 100TL harcamaya 10TL,toplam 50TL bonus! Ustelik Bonus Flas tan katilanlari 14 Subat'a ozel ekstra bir surpriz bekliyor!  Ilk harcamadan once KAZAN yaz 3340'a gonder .",1
"50TL bonus!Bonusa uye market,giyim,beyaz esya,restoranda her 100TL harcamaya 10TL,toplam 50TL bonus.Ilk harcamadan once 3340a KAZAN yazin,katilin. bonus.com.tr",1
"50TL bonus!Bonus'a uye market,giyim,beyaz esya,restoranda her 100TL harcamaya 10TL,toplam 50TL bonus.Ilk harcamadan once 3340a KAZAN yazin,katilin. bonus.com.tr Iletisim tercihlerinizi degistirmek icin: Paramatikler ve 0850 222 0 333",1
"50TL bonus!Bonusa uye market,giyim,egitim,kirtasiyede her 100TL harcamaya 10TL,toplam 50TL bonus! Ilk harcamadan once KAZAN yazip 3340'a gonderin. bonus.com.tr ",1
5325555555 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.02129252963,1
5502550888Nolu Hattiniza Alisverislerinizden dolayi Tanimlanan Samsung Galaxy S-6 Akilli Telefon onaylanmadigi taktirde IPTAL Olacaktir.Bilgi icin:02129255088,1
5547000000 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.02129252963,1
59.99 TL'LIK ALISVERISINIZI HERHANGI BIR UCRET ODEMEDEN 3 TAKSIDE BOLMEK ICIN MODA 4R66UFMFD YAZIP 3340'A GONDERIN.,1
"5GB interneti ile film keyfi her an cebinizde! Turkcell TV+ ile 100e yakin TV kanali, ucretsiz filmler 5 GB interneti ile ayda sadece 9,90TLye yaninizda. Ustelik 30 gun UCRETSIZ! Size ozel bu firsati kacirmamak icin hemen CEP yazip 2222ye gonderin.",1
"5TL bonus kazandiniz.Market,benzin,giyim,elektronikteki Garanti POS'larinda bundan sonraki 100TL'lik ilk 2 isleminize 5'er TL,3.ye 25TL,toplam 45TL bonus!Ustelik Bonus Flas'tan katildiysaniz son isleme 25TL yerine 40TL,toplam 60TL bonus!Son gun: 31 Aralik",1
"5TL bonus kazandiniz.Market,benzin,giyim,elektronikteki Garanti POS'larinda bundan sonraki 100TL'lik ilk 3 isleminize 5'er TL,4.ye 25TL,toplam 45TL bonus! Ustelik Bonus Flas'tan katildiysaniz son isleme 25TL yerine 40TL,toplam 60TL bonus!Son gun: 31 Aralik",1
6 ay sonra görüşmek üzere şafak'a çok selamlar,0
60 tn dimi öncenden,0
639 TL'den baslayan fiyatlarla yurt disi turlari: n11.com/yurtdisi,1
6-7 Agustos'daki alisverisinizde 100 TL'ye varan hediye ceki kazanin! http://goo.gl/5KfQVt SMS cikmak icin KLIKSA RET yaz 4933'e yolla. Mersis: 0564054884900014,1
"67**7810 nolu kartınızla Opet'ten yapacağınız yakıt alışverişinizden sonra çıkan kuponunuzu takip edin, size özel kampanyadan faydalanma şansını yakalayın!",1
"6800.00TL TAKSITLI PARAYI 9 AYDA 844.65 TL TAKSITLE ALMAK ICIN PARA YAZ KART SON6 NOYU 3340'A YOLLA.SON GUN 28.02.2015.FAIZ %1.99,YMO %27.47",1
"6GB internet, SINIRSIZ konusma ve mesajlasma Avea'da sizi bekliyor!Heryone 600 dakika,heryone SINIRSIZ SMS,sabit hat ve Avealilarla SINIRSIZ konusmaya ister 3GB ile 35TLye ister 6GB ile 45TLye sahip olmak icin sizi en yakin AVEA bayimize bekliyoruz.",1
"7 gece 8 gun VIZESIZ Bastan Basa Balkanlar Turu - 1,299 TL ve 9 Taksit Imkani - Tiklayin Tatili Yakalayin - http://bit.ly/1JrlGyf - Rezervasyon: 0850 532 20 10",1
7 kardeşe ekledim seni videoyu biz izleyin serkan'la facebook'ta,0
7. sırada,0
700 düşünmüştük,0
"7-11 Mayis tarihleri arasinda Internet Subesi'ne giris yaptiniz, www.kosuyorum.net'ten 100 TL ve uzerindeki harcamalariniz icin %15 indirim kazandiniz. Kodunuzu 24 Mayis tarihine kadar kullanabilirsiniz.Keyifli alisverisler. Kodunuz: 3ZG9JW",1
"7-12 Nisan tarihleri arasinda Internet Subesi'ni kullandiniz, bavul.com'dan %50'ye varan erken rezervasyon firsatlarina ek olarak %10 indirim kazandiniz. Simdiden iyi tatiller ! Kodunuz: 68C2C4-A9DF",1
"7400.00TL TAKSITLI PARAYI 9 AYDA 924.92 TL TAKSITLE ALMAK ICIN PARA YAZ KART SON6 NOYU 3340'A YOLLA.SON GUN 31.03.2015.FAIZ %1.99,YMO %29.05",1
"75 TL ve uzeri alisverislerinizde gecerli Kargo Bedava kampanyasi icin yarin son gun! Tikla, firsati kacirma http://bit.ly/1tEvoGa",1
7-8 Ekim tarihlerindeki tum oto lastik ve aksesuarlara aninda %5 indirim http://goo.gl/AvKJkL SMS cikmak icin KLIKSA RET yaz 4933e yolla Mersis:0564054884900014,1
"7-8 Temmuz tarihlerinde Internet Subesi'ne giris yaptiniz, arzum.com.tr'deki Okka Turk kahvesi makinesi alisverislerinde gecerli %30 indirim kazandiniz. Kodunuzu 19 Temmuz tarihine kadar kullanabilirsiniz. Keyifli alisverisler.Kodunuz: OKGROTk5QA",1
7-8-9 Ekim tarihlerindeki alisverislerinize 100 TL'ye varan hediye ceki! http://goo.gl/BqRJlj SMS cikmak icin KLIKSA RET yaz 4933e yolla Mersis:0564054884900014,1
"8 SUBAT'A KADAR 100USD VE UZERi YURTDISI ALISVERiSE 3 TAKSiT! KATILMAK iCiN TATIL YAZ YURTiCiNDEN 3340'A,YURTDISINDAN +905327523340'A GONDER! bonus.com.tr",1
"8-31 Ocak'ta tek seferde 50TL ve uzeri harcadiginiz hergune 10TL,toplam 50TL bonus! DAHA yaz,3340a yolla bonus.com.tr/a2 SMS ucreti odemeden kolayca katilmak icin BonusFlas'i indirin garanti.com.tr/bonus_flas Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.",1
84 mu,0
8400.00 TL TAKSITLI PARAYI 9AYDA 1046.65TL TAKSITLE ALMAK ICIN 29.05.2015'E KADAR PARA YAZ KARTSON 6NOYU 3340A YOLLA.FAIZ%1.99.YILLIK MALIYET ORANI %28.26. ILETISIM TERCIHLERINIZI DEGISTIRMEK ICIN: PARAMATIKLER VE 0850 222 0 333,1
"9 ay Taksitli Nakit Avans faizini %0,99'a dusurduk(vergiler haric)! 6012 ile biten kartinizda gecerli firsat icin songun 31/08 www.bonus.com.tr/7 Bilgi:4440333 Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz IZINSIZ yazip 3342'ye gonderebilirsiniz.",1
"9 ay Taksitli Nakit Avansta %0,99 faiz icin bugun songun(vergiler haric)! 6012 ile biten kartinizda gecerli bu firsati kacirmayin bonus.com.tr/7 BiLGi:4440333 Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 2244 e gonderin.",1
"9 TAKSiTLE 1000 TL AVANS BONUS iCiN AVANS9 YAZ, KART SON 6 HANEYLE 3340'A GONDER, KULLANILAN BONUSUN %5'i UCRETLE HEMEN HARCA. SON GUN 30 KASIM. bonus.com.tr/9",1
"9-11 Mart tarihleri arasinda Internet veya Cep Subesi'ne giris yaptiniz, Xbox One'i 300 TL indirimli almaya hak kazandiniz. Kodunuzu Teknosa magazalari veya teknosa.com'dan kullanabilirsiniz. Keyifli alisverisler. Kodunuz: PR25134309463",1
"9-16 Mart tarihleri arasinda Internet veya Cep Subesi'ne giris yaptiniz, Xbox One'i 300 TL indirimli almaya hak kazandiniz. Kodunuzu Teknosa magazalari veya teknosa.com'dan kullanabilirsiniz. Keyifli alisverisler. Kodunuz: PR51569760807",1
"9-19 Temmuz tarihlerinde Internet Subesi'ne giris yaptiniz, gittigidiyor.com'dan yapacaginiz 100 TL ve uzerindeki alisverislerinizde gecerli 20 TL indirim kazandiniz. Kodunuzu 30 Temmuz'a kadar kullanabilirsiniz. Keyifli alisverisler. Kodunuz: Z00MI2RJBJE",1
9-30 Eylul arasi 501741 ile biten kartinizla 50TL ve uzeri ilk taksitli alisverisinize 20TL BONUS! AKTIF yazin kart son 6 haneyi 3340'a gonderin! bonus.com.tr/ac Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.,1
A.S. Kardes saolasin,0
A??l havadayd?k ?iddetli de?ildi ko?a s?rd?,0
Aa emine iyiyim sen nasısın,0
Aa öyle mi çok sevindim tez önerine buraya geldiğinde haberleşiriz görüşürüz o zaman öpüyorum,0
"Aaaa belli olmuş yani,hadi hayırlısı",0
Aaaa snowden vardi izlemis miydiniz o iyiydi,0
Abı senın canın sagolsun bızde gectık o yollardan problem yok gec olsun guc olmasın keyfıne bak :),0
Abi 2 parçacıma sordum yok dediler istanbuldan haber bekliyorum. Herkes ön kamera var arka yok diyor :(,0
Abi 22 dolara alıındı jawbone lar... Onlara  hiç değilse. 50 diyelim.. Numaralı olan 40 olabilir. 17 dolardı onlar,0
Abi adres yazabilir misin kargoyu hazırlayıp vereyim bugün,0
Abi alici ile alakali bir sey soracaktim alici devreleri birbirlerinden etkilenip ayni anda tetiklenemez dedi  buradaki gorevli biz yinede aldik  sana sormak istemistim,0
Abi ara demiştin ya öğlene doğru ondan aradım,0
Abi bakalım hayırlısı bizim acelemiz yok :),0
Abi baktık bütün parçacılara kimsede yok şuan. Cumartesi parçacılara soracak bizim parçacı tahtakalede abi ,0
Abi ben erdem bu play store hesabibinin sifresi neydi,0
Abi ben yine ayni sıkintiyla karsilasiyorum calismiyor devreler birtane calistira bildim kisa devre falanda bulamiyorum anlamadim ne oldugunu :( yarin musait olursan ugrasam yanina hepsiyle kontrol etsek olur mu birlikte,0
Abi birde söylediğim shieldin adi sparkfun el sequencer diye geciyor abi en kotu bir iki tane siparis verip denemek istiyorum bakip bana fikrini soylermisin,0
Abi bugün dışarı çıkmayacağım o yüzden yeterli para var.,0
Abi buluruz bi şekilde ??,0
Abi gelmiş sağoolll :),0
Abi günaydın kusura bakma benim kafa gitti :/ 80 tl demiştik abi cama,0
Abi iki hesaba da attım,0
Abi kusura bakma Özür dilemekten bi hal oldum :p abi 40 liraya bize geliyor parça herşey dahil 60 desen 10 numara olur.,0
Abi malesef bi dönüş yapamadılar apple dan :(,0
Abi mesajlarda ve ciktilarda 1200 olarak yazilmis simdi gelen mesajda 12000 :) bi sifir eksik olmus o yuzden iban ile gondermemisim ;),0
Abi ne yaptın,0
Abi panel 330 liraya değişir,0
Abi S3 cam 70 tl ,0
abi saat 15.30,0
Abi şimdi müdürün yanındayım dönüyorum sana en kısa sürede,0
Abi ufak bir isim cikti biraz gecikicem 40dkya geliyorum,0
Abiciiim çoook teşekkür ederim çok yogun ariycam seni güzel sozlerin için çok teşekkürler,0
Abicim aradım müsait değilsin sanırım haberi aldım şimdi çok mutlu oldum Allah analı babalı büyütmeyi nasip etsin sağlığı da iyiymiş sanırım gözünüz aydın olsun abicim :),0
Abicim ben hasta oldum uyuyakalmışım kusura bakma,0
